GEO.id,Id,0100000US
GEO.id2,Id2,
GEO.display-label,Geography,United States
HD01_VD188,Estimate; Total: - Licensed practical and licensed vocational nurses,442709
HD02_VD188,Margin of Error; Total: - Licensed practical and licensed vocational nurses,10917
HD01_VD189,Estimate; Total: - Medical records and health information technicians,90186
HD02_VD189,Margin of Error; Total: - Medical records and health information technicians,4584
HD01_VD190,"Estimate; Total: - Opticians, dispensing",39047
HD02_VD190,"Margin of Error; Total: - Opticians, dispensing",3019
HD01_VD191,Estimate; Total: - Miscellaneous health technologists and technicians,90586
HD02_VD191,Margin of Error; Total: - Miscellaneous health technologists and technicians,4997
HD01_VD192,Estimate; Total: - Other healthcare practitioners and technical occupations,72636
HD02_VD192,Margin of Error; Total: - Other healthcare practitioners and technical occupations,4225
HD01_VD193,"Estimate; Total: - Nursing, psychiatric, and home health aides",1397113
HD02_VD193,"Margin of Error; Total: - Nursing, psychiatric, and home health aides",21582
HD01_VD194,Estimate; Total: - Occupational therapy assistants and aides,10875
HD02_VD194,Margin of Error; Total: - Occupational therapy assistants and aides,1517
HD01_VD195,Estimate; Total: - Physical therapist assistants and aides,44581
HD02_VD195,Margin of Error; Total: - Physical therapist assistants and aides,3369
HD01_VD196,Estimate; Total: - Massage therapists,57261
HD02_VD196,Margin of Error; Total: - Massage therapists,4201
HD01_VD197,Estimate; Total: - Dental assistants,147438
HD02_VD197,Margin of Error; Total: - Dental assistants,7542
HD01_VD198,Estimate; Total: - Medical assistants,330718
HD02_VD198,Margin of Error; Total: - Medical assistants,8802
HD01_VD199,Estimate; Total: - Medical transcriptionists,31868
HD02_VD199,Margin of Error; Total: - Medical transcriptionists,2442
HD01_VD200,Estimate; Total: - Pharmacy aides,22034
HD02_VD200,Margin of Error; Total: - Pharmacy aides,2423
HD01_VD201,Estimate; Total: - Veterinary assistants and laboratory animal caretakers,23366
HD02_VD201,Margin of Error; Total: - Veterinary assistants and laboratory animal caretakers,2360
HD01_VD202,Estimate; Total: - Phlebotomists,75727
HD02_VD202,Margin of Error; Total: - Phlebotomists,4357
HD01_VD203,"Estimate; Total: - Healthcare support workers, all other, including medical equipment preparers",94391
HD02_VD203,"Margin of Error; Total: - Healthcare support workers, all other, including medical equipment preparers",5207
HD01_VD204,Estimate; Total: - First-line supervisors of correctional officers,49105
HD02_VD204,Margin of Error; Total: - First-line supervisors of correctional officers,3768
HD01_VD205,Estimate; Total: - First-line supervisors of police and detectives,102581
HD02_VD205,Margin of Error; Total: - First-line supervisors of police and detectives,4872
HD01_VD206,Estimate; Total: - First-line supervisors of fire fighting and prevention workers,47968
HD02_VD206,Margin of Error; Total: - First-line supervisors of fire fighting and prevention workers,3398
HD01_VD207,"Estimate; Total: - First-line supervisors of protective service workers, all other",73041
HD02_VD207,"Margin of Error; Total: - First-line supervisors of protective service workers, all other",4721
HD01_VD208,Estimate; Total: - Firefighters,256196
HD02_VD208,Margin of Error; Total: - Firefighters,8235
HD01_VD209,Estimate; Total: - Fire inspectors,16734
HD02_VD209,Margin of Error; Total: - Fire inspectors,1926
HD01_VD210,"Estimate; Total: - Bailiffs, correctional officers, and jailers",387955
HD02_VD210,"Margin of Error; Total: - Bailiffs, correctional officers, and jailers",10593
HD01_VD211,Estimate; Total: - Detectives and criminal investigators,117375
HD02_VD211,Margin of Error; Total: - Detectives and criminal investigators,5677
HD01_VD212,Estimate; Total: - Fish and game wardens,3308
HD02_VD212,Margin of Error; Total: - Fish and game wardens,901
HD01_VD213,Estimate; Total: - Parking enforcement workers,4876
HD02_VD213,Margin of Error; Total: - Parking enforcement workers,1168
HD01_VD214,Estimate; Total: - Police and sheriff's patrol officers,623338
HD02_VD214,Margin of Error; Total: - Police and sheriff's patrol officers,12428
HD01_VD215,Estimate; Total: - Transit and railroad police,2623
HD02_VD215,Margin of Error; Total: - Transit and railroad police,815
HD01_VD216,Estimate; Total: - Animal control workers,10552
HD02_VD216,Margin of Error; Total: - Animal control workers,1771
HD01_VD217,Estimate; Total: - Private detectives and investigators,68657
HD02_VD217,Margin of Error; Total: - Private detectives and investigators,4424
HD01_VD218,Estimate; Total: - Security guards and gaming surveillance officers,668775
HD02_VD218,Margin of Error; Total: - Security guards and gaming surveillance officers,13730
HD01_VD219,Estimate; Total: - Crossing guards,8589
